Model,Temperature,scenario,Num Context,context_variant,problem_type,DS_condition,n_repeats,toggle_rate_top1,top1_entropy_bits,top1_strategy,top1_share,top2_strategy,top2_share
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,4,competitive_dynamics,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Niche Focus,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,4,count_fact,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Niche Focus,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,4,count_fact,specific,0.9999999999117193,30,0.0,2.478354422715094e-10,Niche Focus,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,4,randomized_numbers,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Niche Focus,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,4,randomized_numbers,specific,0.9999999999117193,30,0.0,2.478354422715094e-10,Niche Focus,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,5,base,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Niche Focus,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,5,competitive_dynamics,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Niche Focus,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,5,count_fact,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Niche Focus,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,5,count_fact,specific,0.9999999999117193,30,0.0,2.478354422715094e-10,Niche Focus,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,5,randomized_numbers,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Niche Focus,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,5,randomized_numbers,specific,0.9999999999117193,30,0.0,2.478354422715094e-10,Niche Focus,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,6,base,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Niche Focus,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,6,competitive_dynamics,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Niche Focus,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,6,count_fact,specific,0.9999999999117193,5,0.0,2.478354422715094e-10,Niche Focus,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,6,randomized_numbers,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Niche Focus,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,6,randomized_numbers,specific,0.9999999999117193,30,0.0,2.478354422715094e-10,Niche Focus,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,2_roadster_launch,1,competitive_dynamics,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Niche Focus,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,1,opp_focus,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,2,base,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,2,competitive_dynamics,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,2,opp_focus,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,2,opp_focus,specific,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,2,randomized_numbers,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,3,base,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,3,base,specific,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,3,competitive_dynamics,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,3,opp_focus,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,3,opp_focus,specific,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,3,randomized_numbers,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,3,randomized_numbers,specific,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,4,base,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,4,base,specific,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,4,competitive_dynamics,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,4,opp_focus,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,4,opp_focus,specific,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,4,randomized_numbers,generic,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,4,randomized_numbers,specific,0.9999999999117193,30,0.0,2.478354422715094e-10,Diversification,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,1,competitive_dynamics,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Technology Leadership,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,1,opp_focus,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Technology Leadership,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,2,base,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Technology Leadership,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,2,competitive_dynamics,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Technology Leadership,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,2,opp_focus,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Technology Leadership,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,2,randomized_numbers,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Technology Leadership,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,3,competitive_dynamics,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Technology Leadership,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,3,opp_focus,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Technology Leadership,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,4,competitive_dynamics,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Technology Leadership,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,4,opp_focus,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Technology Leadership,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,4,opp_focus,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Technology Leadership,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,5,competitive_dynamics,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Technology Leadership,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,5,opp_focus,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Technology Leadership,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,5,opp_focus,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Technology Leadership,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,6,base,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Technology Leadership,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,6,competitive_dynamics,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Technology Leadership,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,6,opp_focus,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Technology Leadership,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,1_founder_period,6,opp_focus,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Technology Leadership,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,0,base,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,0,competitive_dynamics,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,0,count_fact,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,0,opp_focus,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,0,randomized_numbers,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,1,base,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,1,base,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,1,competitive_dynamics,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,1,competitive_dynamics,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,1,count_fact,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,1,opp_focus,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,1,opp_focus,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,1,randomized_numbers,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,1,randomized_numbers,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,2,base,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,2,base,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,2,competitive_dynamics,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,2,competitive_dynamics,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,2,count_fact,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,2,opp_focus,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,2,opp_focus,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,2,randomized_numbers,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,2,randomized_numbers,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,3,base,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,3,base,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,3,competitive_dynamics,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,3,competitive_dynamics,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,3,count_fact,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,3,opp_focus,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,3,opp_focus,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,3,randomized_numbers,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,3_model_s_launch,3,randomized_numbers,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,0,base,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,0,competitive_dynamics,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,0,count_fact,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,0,opp_focus,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,0,randomized_numbers,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,1,base,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,1,competitive_dynamics,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,1,competitive_dynamics,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,1,count_fact,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,1,count_fact,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,1,opp_focus,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,1,opp_focus,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,1,randomized_numbers,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,1,randomized_numbers,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,2,base,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,2,competitive_dynamics,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,2,count_fact,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,2,opp_focus,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,2,opp_focus,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,3,competitive_dynamics,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,3,competitive_dynamics,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,3,count_fact,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,3,opp_focus,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,4,competitive_dynamics,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,4,competitive_dynamics,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,4,count_fact,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,4,opp_focus,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,4_model_x_launch,4,opp_focus,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Technology Leadership,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,0,base,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,0,competitive_dynamics,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,0,count_fact,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,0,opp_focus,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,0,randomized_numbers,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,1,base,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,1,competitive_dynamics,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,1,count_fact,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,1,randomized_numbers,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,2,base,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,2,competitive_dynamics,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,2,count_fact,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,2,opp_focus,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,2,randomized_numbers,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,3,base,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,3,competitive_dynamics,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,3,count_fact,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,3,opp_focus,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,3,randomized_numbers,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,4,base,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,4,competitive_dynamics,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,4,count_fact,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,4,opp_focus,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,5_model_3_mass_market,4,randomized_numbers,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,0,base,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,0,base,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,0,competitive_dynamics,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,0,competitive_dynamics,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,0,count_fact,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,0,count_fact,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,0,opp_focus,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,0,opp_focus,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,0,randomized_numbers,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,0,randomized_numbers,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,1,base,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,1,base,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,1,competitive_dynamics,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,1,competitive_dynamics,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,1,count_fact,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,1,count_fact,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,1,opp_focus,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,1,randomized_numbers,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,1,randomized_numbers,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,2,base,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,2,competitive_dynamics,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,2,count_fact,generic,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,2,count_fact,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Fast Follower,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,2,randomized_numbers,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
Qwen/Qwen2.5-14B-Instruct,0.0,6_energy_infra,3,competitive_dynamics,specific,0.9999999999117194,30,0.0,2.4783512192885906e-10,Open Innovation,1.0,,
